,year,country,school_id,student_id,mother_educ,father_educ,gender,computer,internet,math,read,science,stu_wgt,desk,room,dishwasher,television,computer_n,car,book,wealth,escs
364,2000,GRC,19118,4588,NA,NA,male,NA,no,NA,440.51,517.37,71.5628,yes,yes,yes,3+,1,2,1-10,0.59,-0.396901997452471
365,2000,GRC,19118,4596,NA,NA,female,NA,no,457.12,411.46,352.81,71.5628,yes,yes,yes,3+,1,2,101-250,0.59,0.789143647543751
366,2000,GRC,19118,4613,NA,NA,female,NA,no,431.2,556.94,511.65,71.5628,yes,yes,yes,2,0,1,11-50,-0.85,-0.775132453728206
367,2000,GRC,19131,4625,NA,NA,male,NA,no,NA,618.93,633.7,73.9285,yes,yes,no,1,1,1,251-500,-1.13,0.860095164497139
368,2000,GRC,19131,4641,NA,NA,male,NA,no,431.97,483.31,543.22,73.9285,yes,yes,no,1,0,1,11-50,-1.84,-0.241434760692115
369,2000,GRC,19131,4651,NA,NA,male,NA,no,NA,498.04,394.65,73.9285,yes,yes,yes,2,1,1,11-50,0.11,1.0266793131528
370,2000,GRC,90122,4660,NA,NA,male,NA,yes,273.21,261.53,361.9,138.7125,yes,yes,no,3+,1,1,NA,-0.12,-0.0156409741956341
371,2000,ISR,1001,8,NA,NA,male,NA,yes,NA,585.03,666.21,5.2312,yes,no,no,1,1,1,11-50,-0.36,0.685086347868548
372,2000,ISR,1001,19,NA,NA,female,NA,yes,NA,606.84,569.69,5.2312,yes,yes,yes,3+,1,2,101-250,0.85,0.802605429050121
373,2000,ISR,1001,31,NA,NA,female,NA,no,NA,590.19,504,5.2312,yes,no,no,2,1,1,11-50,-0.13,-0.290410581301602
374,2000,ISR,1002,41,NA,NA,female,NA,yes,NA,594.39,492.98,29.3273,yes,yes,yes,3+,3+,3+,101-250,3.38,1.22909875004881
375,2000,ISR,1002,59,NA,NA,male,NA,yes,701.39,635.1,681.23,29.3273,yes,yes,yes,3+,1,1,11-50,0.59,0.756257181482827
376,2000,ISR,1002,71,NA,NA,male,NA,yes,NA,575.94,543.53,29.3273,yes,yes,yes,3+,2,3+,more than 500,1.46,1.72154337204565
377,2000,ISR,1003,87,NA,NA,female,NA,no,469.37,433.32,416.93,14.803,yes,yes,yes,3+,1,0,51-100,0.34,-0.278158062065567
378,2000,ISR,1003,99,NA,NA,male,NA,yes,NA,544.13,531.81,14.803,yes,yes,yes,3+,0,1,more than 500,0.11,0.882523437969903
379,2000,ISR,1003,111,NA,NA,male,NA,yes,NA,462.03,386.73,14.803,yes,yes,yes,3+,2,3+,1-10,1.84,-0.000263681356242802
380,2000,ISR,1006,122,NA,NA,male,NA,yes,NA,511.67,455.99,53.8896,yes,yes,yes,3+,1,0,251-500,0.59,0.882523437969903
381,2000,ISR,1006,136,NA,NA,female,NA,yes,NA,597.11,454.19,53.8896,no,yes,no,3+,1,1,51-100,0.11,0.402212162669836
382,2000,ISR,1007,151,NA,NA,male,NA,NA,NA,396.58,319.97,37.3124,NA,NA,NA,NA,NA,NA,NA,NA,NA
383,2000,ISR,1007,165,NA,NA,female,NA,yes,457.15,398.78,486.39,37.3124,yes,yes,no,3+,3+,0,11-50,0.59,-0.0359274477709459
384,2000,ISR,1008,175,NA,NA,female,NA,NA,473.91,271.48,323.95,11.5833,NA,NA,NA,NA,NA,NA,NA,NA,NA
385,2000,ISR,1008,189,NA,NA,female,NA,NA,283.14,256.08,464.74,11.5833,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,2000,ISR,1010,204,NA,NA,male,NA,no,738.02,596.02,592.83,23.0394,yes,yes,no,3+,1,1,101-250,0.34,0.390301933134555
387,2000,ISR,1010,216,NA,NA,male,NA,no,NA,368.06,267.46,23.0394,yes,no,no,1,1,0,1-10,-2.31,-0.675355264795828
388,2000,ISR,1010,224,NA,NA,male,NA,no,NA,548.03,502,23.0394,yes,no,no,3+,1,1,11-50,-0.36,-1.13835047070384
389,2000,ISR,1010,238,NA,NA,male,NA,yes,NA,493.49,416.3,23.0394,yes,yes,yes,3+,3+,1,51-100,1.46,1.20234975541177
390,2000,ISR,1011,248,NA,NA,female,NA,yes,401.41,426.91,440.31,26.8948,yes,yes,yes,3+,1,3+,more than 500,1.84,0.907634176076528
391,2000,ISR,1011,259,NA,NA,male,NA,yes,NA,384.42,360.37,26.8948,yes,yes,yes,3+,1,2,101-250,1.14,0.349736711838027
392,2000,ISR,1011,271,NA,NA,female,NA,yes,NA,480.77,402.77,26.8948,yes,yes,yes,3+,1,1,101-250,0.85,0.553678404128135
393,2000,ISR,1012,281,NA,NA,female,NA,yes,NA,642.91,692.53,28.9533,yes,yes,yes,3+,2,1,251-500,1.14,1.1397438028732
394,2000,ISR,1012,293,NA,NA,female,NA,yes,NA,609.27,493.17,28.9533,yes,yes,yes,2,1,2,251-500,1.14,1.21966181179298
395,2000,ISR,1015,307,NA,NA,male,NA,yes,705.97,552.39,637.94,22.9524,yes,yes,yes,3+,3+,1,51-100,1.46,0.980872889578964
396,2000,ISR,1015,316,NA,NA,male,NA,yes,522,511.44,515.19,22.9524,yes,yes,yes,3+,2,1,more than 500,0.34,0.288250145607526
397,2000,ISR,1015,331,NA,NA,male,NA,no,NA,435.96,406.42,22.9524,yes,yes,no,3+,2,1,101-250,0.59,0.324399056069305
398,2000,ISR,1018,348,NA,NA,male,NA,yes,NA,467.48,480.54,26.681,yes,yes,yes,2,2,2,251-500,1.14,1.59261252008529
399,2000,ISR,1018,362,NA,NA,female,NA,yes,NA,498.68,423.56,26.681,yes,yes,yes,3+,2,1,51-100,0.59,0.70297850886964
400,2000,ISR,1018,372,NA,NA,female,NA,NA,393.77,264.21,190.44,26.681,NA,NA,NA,NA,NA,NA,NA,NA,NA
401,2000,ISR,1021,382,NA,NA,female,NA,yes,529.63,436.91,538.64,10.231,no,yes,no,3+,1,1,more than 500,0.11,0.789891977733461
402,2000,ISR,1021,395,NA,NA,male,NA,NA,NA,391.69,384.73,10.231,NA,NA,NA,NA,NA,NA,NA,NA,NA
403,2000,ISR,1022,408,NA,NA,male,NA,yes,NA,519.58,549.85,24.2651,yes,yes,yes,3+,2,1,more than 500,1.14,1.38714222959522
404,2000,ISR,1022,420,NA,NA,male,NA,NA,NA,219.64,294.56,24.2651,NA,NA,NA,NA,NA,NA,NA,NA,NA
405,2000,ISR,1022,430,NA,NA,male,NA,yes,391.52,538.76,569.38,24.2651,yes,yes,yes,3+,1,2,more than 500,0.85,0.722841701893084
406,2000,ISR,1025,449,NA,NA,female,NA,yes,496.08,508.76,478.27,27.6514,yes,no,no,1,1,1,101-250,-0.13,0.541483823033815
407,2000,ISR,1025,461,NA,NA,female,NA,yes,586.87,581.43,591.86,27.6514,yes,no,no,2,1,1,more than 500,-0.13,0.541483823033815
408,2000,ISR,1026,472,NA,NA,female,NA,no,NA,412.33,418.15,5.4967,yes,yes,yes,3+,1,1,11-50,0.11,0.617748007028963
409,2000,ISR,1027,486,NA,NA,female,NA,no,NA,515.04,354.1,32.7292,yes,yes,no,2,1,0,11-50,-0.13,-0.503424919780743
410,2000,ISR,1027,494,NA,NA,female,NA,no,NA,361.43,221.49,32.7292,yes,yes,no,3+,0,1,1-10,-0.36,-0.0382108438193907
411,2000,ISR,1028,513,NA,NA,female,NA,yes,628.85,563.25,553.07,21.2359,yes,yes,yes,2,2,1,more than 500,0.59,0.66023574935451
412,2000,ISR,1028,524,NA,NA,male,NA,yes,594.54,546.03,529.69,21.2359,yes,yes,no,2,2,0,251-500,-0.13,0.0947926462267459
413,2000,ISR,1028,534,NA,NA,male,NA,yes,459.44,446.95,507.14,21.2359,yes,yes,yes,3+,1,3+,11-50,1.46,0.581282844980057
414,2000,ISR,1030,547,NA,NA,female,NA,yes,511.34,557.84,517.96,30.1859,yes,yes,yes,3+,1,2,51-100,1.46,0.580317740434728
415,2000,ISR,1030,561,NA,NA,male,NA,NA,NA,461.68,376.61,30.1859,NA,NA,NA,NA,NA,NA,NA,NA,NA
416,2000,ISR,1031,571,NA,NA,male,NA,no,561.72,528.76,502.63,9.2906,yes,yes,no,2,0,1,251-500,-0.36,-0.414235359476885
417,2000,ISR,1031,589,NA,NA,male,NA,yes,NA,427.14,278.29,9.2906,no,yes,no,3+,1,0,51-100,0.11,-1.02583283876227
418,2000,ISR,1031,602,NA,NA,male,NA,no,348.77,460.59,459.33,9.2906,yes,yes,yes,3+,1,1,51-100,0.34,-0.335955607087518
419,2000,ISR,1032,611,NA,NA,female,NA,yes,NA,320.23,243.3,13.4191,yes,yes,yes,2,1,1,51-100,0.34,0.93580211058309
420,2000,ISR,1032,621,NA,NA,male,NA,yes,544.16,514.22,517.06,13.4191,yes,yes,no,3+,1,1,11-50,0.34,-0.0359274477709459
421,2000,ISR,1032,638,NA,NA,male,NA,yes,441.89,562.39,427.75,13.4191,yes,yes,no,3+,2,1,11-50,0.59,0.763252641426868
422,2000,ISR,1032,650,NA,NA,female,NA,yes,528.13,546.94,508.94,13.4191,yes,yes,yes,3+,1,1,101-250,0.11,0.456294057064402
423,2000,ISR,1034,662,NA,NA,female,NA,yes,NA,569.28,694.33,26.1214,yes,no,yes,3+,1,0,51-100,-0.13,0.621401831953597
424,2000,ISR,1034,672,NA,NA,female,NA,yes,654.8,600.52,629.75,26.1214,yes,yes,yes,3+,3+,2,more than 500,2.36,0.854355503463341
425,2000,ISR,1034,684,NA,NA,male,NA,yes,380.83,520.58,618.99,26.1214,yes,yes,yes,3+,2,2,251-500,1.14,1.51269451116551
426,2000,ISR,1035,696,NA,NA,male,NA,yes,290.74,284.21,327.56,82.7763,yes,yes,NA,1,1,0,1-10,-1.29,-1.23483966219216
427,2000,ISR,1035,709,NA,NA,male,NA,no,NA,132.38,320.72,82.7763,yes,yes,yes,2,0,1,none,0.11,-0.509164913519409
428,2000,ISR,1037,723,NA,NA,male,NA,no,406.02,334.25,405.2,36.8249,yes,yes,yes,3+,1,2,251-500,0.34,0.634561517593245
429,2000,ISR,1037,731,NA,NA,male,NA,yes,NA,425.06,315.31,36.8249,yes,yes,no,3+,1,1,11-50,0.59,0.334132177974974
430,2000,ISR,1037,744,NA,NA,female,NA,no,NA,441.42,378.45,36.8249,yes,yes,no,3+,1,1,1-10,0.11,0.195172451048096
431,2000,ISR,1038,762,NA,NA,male,NA,yes,NA,651.65,654.45,30.669,yes,yes,yes,3+,3+,2,251-500,2.36,1.54877078572794
432,2000,ISR,1038,774,NA,NA,male,NA,yes,533.48,560.57,697.47,30.669,yes,yes,yes,3+,1,1,101-250,0.34,0.980872889578964
433,2000,ISR,1038,784,NA,NA,male,NA,yes,567.03,634.15,624.34,30.669,no,no,yes,2,1,1,11-50,0.11,-0.387596023170291
434,2000,ISR,1042,796,NA,NA,male,NA,yes,NA,469.3,448.07,23.403,yes,yes,yes,3+,2,1,101-250,1.14,0.634561517593245
435,2000,ISR,1042,812,NA,NA,male,NA,yes,568.59,538.76,548.63,23.403,yes,yes,no,2,2,0,11-50,-0.75,0.269980585682196
436,2000,ISR,1043,824,NA,NA,female,NA,no,NA,477.13,409.99,18.7095,yes,no,no,2,0,1,none,-0.85,-0.906611146074978
437,2000,ISR,1043,840,NA,NA,female,NA,no,NA,501.67,514.63,18.7095,yes,no,no,1,1,1,51-100,-1.13,0.228811047799333
438,2000,ISR,1043,854,NA,NA,female,NA,no,379.27,396.91,401.53,18.7095,no,no,no,3+,0,1,11-50,-0.6,-1.07284920452928
439,2000,ISR,1044,865,NA,NA,male,NA,yes,NA,588.02,573.26,42.1891,yes,no,no,2,1,2,251-500,0.59,0.223470455350952
440,2000,ISR,1044,875,NA,NA,male,NA,yes,666.28,530.58,630.72,42.1891,yes,no,no,2,0,2,101-250,0.11,0.0119940214286153
441,2000,ISR,1044,882,NA,NA,male,NA,no,470.89,429.68,451.21,42.1891,yes,yes,no,3+,1,1,51-100,-0.36,-0.22065108655564
442,2000,ISR,1045,905,NA,NA,male,NA,yes,617.43,663.28,634.33,71.212,yes,yes,no,3+,1,1,251-500,0.11,1.12920788977514
443,2000,ISR,1045,913,NA,NA,male,NA,yes,615.91,651.46,656.88,71.212,yes,yes,yes,3+,2,2,251-500,1.46,1.30722422067543
444,2000,ISR,1045,925,NA,NA,female,NA,yes,NA,500.76,548,71.212,yes,yes,yes,3+,3+,0,101-250,0.85,0.722841701893084
445,2000,ISR,1048,939,NA,NA,female,NA,yes,NA,474.14,434.38,30.3701,yes,yes,no,1,1,0,11-50,-0.6,-0.704194251484235
446,2000,ISR,1048,951,NA,NA,female,NA,yes,283.87,446,382.58,30.3701,yes,no,no,1,1,2,51-100,-0.36,-0.460405113314984
447,2000,ISR,1049,960,NA,NA,male,NA,NA,183.12,155.14,201.27,35.2747,NA,NA,NA,NA,NA,NA,NA,NA,NA
448,2000,ISR,1049,968,NA,NA,male,NA,NA,NA,489.86,438.85,35.2747,NA,NA,NA,NA,NA,NA,NA,NA,NA
449,2000,ISR,1049,975,NA,NA,female,NA,NA,397.59,518.71,449.34,35.2747,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,2000,ISR,1051,992,NA,NA,female,NA,no,NA,387.79,355.9,6.2266,yes,yes,yes,1,0,0,51-100,-1.13,-0.534834694709302
451,2000,ISR,1054,1003,NA,NA,male,NA,yes,NA,389.31,378.61,37.4336,no,yes,no,3+,1,2,1-10,0.34,-0.017942239404654
452,2000,ISR,1054,1013,NA,NA,female,NA,no,NA,394.42,373.91,37.4336,yes,no,no,2,0,1,1-10,-0.85,-0.797162287713219
453,2000,ISR,1054,1028,NA,NA,male,NA,NA,NA,358.97,401.87,37.4336,NA,NA,NA,NA,NA,NA,NA,NA,NA
454,2000,ISR,1057,1043,NA,NA,male,NA,yes,NA,406.24,323.39,20.45,yes,yes,no,2,1,1,more than 500,0.34,0.980872889578964
455,2000,ISR,1057,1054,NA,NA,male,NA,yes,NA,553.83,563.53,20.45,yes,yes,no,3+,2,2,51-100,1.14,0.749326756436934
456,2000,ISR,1057,1062,NA,NA,male,NA,no,NA,458.95,406.38,20.45,yes,yes,yes,1,1,1,101-250,-0.36,0.621401831953597
457,2000,ISR,1057,1076,NA,NA,male,NA,yes,589.16,585.06,589.16,20.45,yes,no,yes,2,1,2,101-250,0.59,0.882523437969903
458,2000,ISR,1058,1090,NA,NA,male,NA,yes,NA,539.85,574.16,8.2613,yes,yes,yes,2,1,1,101-250,0.34,0.363662596827961
459,2000,ISR,1058,1103,NA,NA,female,NA,yes,602.9,568.7,524.21,8.2613,yes,yes,yes,3+,1,2,251-500,1.14,1.08646513026001
460,2000,ISR,1059,1115,NA,NA,female,NA,yes,484.6,547.8,367.25,16.6922,yes,yes,no,3+,2,0,1-10,0.59,0.46486273864071
461,2000,ISR,1059,1126,NA,NA,male,NA,NA,NA,358.06,247.62,16.6922,NA,NA,NA,NA,NA,NA,NA,NA,1.62893207066665
462,2000,ISR,1059,1136,NA,NA,male,NA,yes,NA,451.68,382.93,16.6922,yes,yes,yes,3+,2,2,more than 500,1.14,1.08646513026001
463,2000,ISR,1059,1152,NA,NA,female,NA,no,464.02,510.58,482.78,16.6922,yes,no,no,3+,1,2,51-100,-0.36,-0.0772958908488518
464,2000,ISR,1060,1161,NA,NA,female,NA,yes,444.91,549.61,516.09,23.5303,yes,yes,no,3+,1,1,251-500,0.34,0.456294057064402
465,2000,ISR,1060,1173,NA,NA,male,NA,no,478.52,514.22,527.88,23.5303,yes,yes,no,3+,0,0,more than 500,-0.6,0.621401831953597
466,2000,ISR,1060,1184,NA,NA,male,NA,NA,364.77,325.11,397.02,23.5303,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,2000,ISR,1061,1198,NA,NA,male,NA,no,NA,528.94,581.38,10.7486,yes,yes,yes,3+,1,1,101-250,0.34,0.276749127964139
468,2000,ISR,1061,1207,NA,NA,female,NA,no,NA,474.75,484.15,10.7486,yes,yes,no,3+,1,1,1-10,-0.13,0.67797742909346
469,2000,ISR,1062,1221,NA,NA,male,NA,yes,NA,462.59,452.39,22.0321,yes,yes,yes,3+,2,2,251-500,1.46,1.33386355698203
470,2000,ISR,1062,1232,NA,NA,female,NA,yes,NA,698,663.47,22.0321,yes,yes,yes,3+,3+,0,more than 500,0.59,1.41546444586452
471,2000,ISR,1062,1244,NA,NA,female,NA,no,435.02,572.39,526.98,22.0321,yes,yes,yes,3+,0,1,101-250,-0.36,0.168533114741502
472,2000,ISR,1064,1257,NA,NA,male,NA,yes,673.12,618.69,684.78,21.2542,yes,yes,yes,2,2,1,251-500,0.34,0.562851402290777
473,2000,ISR,1064,1268,NA,NA,female,NA,no,NA,566.21,544.4,21.2542,yes,yes,yes,3+,1,3+,101-250,1.14,0.00809849402381527
474,2000,ISR,1064,1279,NA,NA,male,NA,yes,NA,589.28,660.05,21.2542,yes,yes,no,1,1,1,101-250,-0.13,0.70297850886964
475,2000,ISR,1066,1292,NA,NA,male,NA,yes,NA,508.04,588.6,7.0415,yes,yes,yes,3+,1,2,101-250,1.14,1.5659731837787
476,2000,ISR,1066,1305,NA,NA,female,NA,yes,NA,540.49,548.04,7.0415,yes,yes,yes,3+,2,0,NA,1.14,0.807492186174309
477,2000,ISR,1066,1319,NA,NA,male,NA,yes,NA,453.5,334.21,7.0415,yes,yes,yes,3+,2,3+,251-500,2.36,1.54877078572794
478,2000,ISR,1068,1329,NA,NA,male,NA,yes,NA,542.58,523.65,7.0097,yes,yes,yes,3+,3+,3+,more than 500,3.38,1.85642361249225
479,2000,ISR,1069,1338,NA,NA,female,NA,yes,NA,554.39,603.03,23.9909,yes,yes,yes,2,1,3+,251-500,1.14,1.76177581785024
480,2000,ISR,1069,1349,NA,NA,female,NA,yes,NA,566.85,576.01,23.9909,yes,yes,yes,1,1,2,more than 500,0.59,1.08646513026001
481,2000,ISR,1069,1356,NA,NA,female,NA,yes,470.89,507.85,457.52,23.9909,yes,yes,yes,3+,2,1,more than 500,1.46,1.33386355698203
482,2000,ISR,1069,1373,NA,NA,female,NA,NA,670.86,664.19,742.58,23.9909,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,2000,ISR,1070,1390,NA,NA,male,NA,no,NA,370.52,390.18,8.9992,yes,no,yes,3+,0,2,11-50,-0.13,0.621779232625802
484,2000,ISR,1072,1402,NA,NA,female,NA,yes,623.54,674.19,618.09,4.7673,yes,yes,yes,2,1,0,51-100,0.34,-0.522430961233674
485,2000,ISR,1072,1416,NA,NA,female,NA,yes,531.95,591.48,572.99,4.7673,yes,yes,yes,3+,2,1,251-500,1.14,1.20234975541177
486,2000,ISR,1076,1428,NA,NA,female,NA,no,NA,305.98,266.6,48.4451,yes,no,no,3+,1,1,1-10,-0.36,-0.685481753491746
487,2000,ISR,1076,1441,NA,NA,female,NA,NA,NA,230.54,226,48.4451,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,2000,ISR,1076,1454,NA,NA,male,NA,no,422.01,281.48,323.05,48.4451,no,yes,yes,3+,0,2,none,0.34,-0.371152739019735
489,2000,ISR,1077,1465,NA,NA,male,NA,yes,638.04,583.29,673.12,22.5934,no,yes,no,1,1,NA,251-500,-0.55,0.449886302741452
490,2000,ISR,1077,1472,NA,NA,female,NA,yes,NA,469.86,468.62,22.5934,yes,yes,yes,3+,1,1,51-100,0.85,0.958752425681133
491,2000,ISR,1077,1488,NA,NA,male,NA,yes,441.89,588.75,561.26,22.5934,yes,yes,yes,3+,3+,3+,101-250,2.36,1.74818270835225
492,2000,ISR,1079,1502,NA,NA,male,NA,yes,534.21,583.25,573.82,8.8854,yes,yes,yes,3+,3+,1,51-100,1.14,0.896449322959836
493,2000,ISR,1081,1512,NA,NA,female,NA,yes,790.65,744.13,693.8,6.3379,yes,yes,no,3+,2,1,11-50,0.59,0.756257181482827
494,2000,ISR,1081,1524,NA,NA,female,NA,yes,423.54,567.79,748.82,6.3379,yes,yes,yes,3+,1,2,101-250,1.14,1.08646513026001
495,2000,ISR,1082,1536,NA,NA,male,NA,NA,546.45,496.04,532.39,32.9651,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,2000,ISR,1082,1546,NA,NA,male,NA,NA,NA,299.33,317.27,32.9651,NA,NA,NA,NA,NA,NA,NA,NA,0.627700921244966
497,2000,ISR,1085,1564,NA,NA,male,NA,yes,525.84,562.39,594.64,36.0307,yes,yes,yes,2,1,0,101-250,-0.13,0.756257181482827
498,2000,ISR,1085,1575,NA,NA,female,NA,yes,NA,535.65,390.34,36.0307,yes,yes,yes,3+,1,0,51-100,0.11,0.621401831953597
499,2000,ISR,1085,1586,NA,NA,female,NA,yes,419.72,462.36,448.43,36.0307,yes,yes,no,3+,1,1,51-100,0.34,0.198469375574772
500,2000,ISR,1086,1600,NA,NA,male,NA,no,NA,431.12,392.14,27.2416,yes,no,yes,0,1,1,251-500,-0.36,0.544780747560491
501,2000,ISR,1086,1611,NA,NA,male,NA,NA,268.6,259.66,290.57,27.2416,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,2000,ISR,1089,1624,NA,NA,female,NA,no,394.54,500.53,494.44,6.29,yes,yes,yes,3+,1,1,251-500,0.59,1.12227746472925
503,2000,ISR,1089,1636,NA,NA,female,NA,no,NA,580.48,502.04,6.29,yes,yes,no,2,1,1,more than 500,0.11,0.337023260521367
504,2000,ISR,1090,1648,NA,NA,female,NA,no,NA,472.32,449.72,29.2449,yes,yes,no,1,1,0,101-250,-0.6,0.744650663043018
505,2000,ISR,1090,1659,NA,NA,male,NA,NA,259.45,332.38,323.05,29.2449,NA,NA,NA,NA,NA,NA,NA,NA,NA
506,2000,ISR,1091,1671,NA,NA,female,NA,yes,NA,645.29,658.06,52.4609,yes,yes,yes,3+,1,2,251-500,1.46,1.08646513026001
507,2000,ISR,1091,1690,NA,NA,male,NA,yes,461.73,535.12,570.28,52.4609,yes,yes,yes,3+,1,1,NA,0.85,0.993967540320465
508,2000,ISR,1092,1701,NA,NA,female,NA,no,325.08,252.39,354.62,6.0855,yes,no,yes,2,0,0,51-100,-1.13,-0.72653783254356
509,2000,ISR,1092,1713,NA,NA,male,NA,no,570.84,548.71,502.56,6.0855,yes,yes,yes,3+,1,1,11-50,0.34,0.70297850886964
510,2000,ISR,1093,1723,NA,NA,female,NA,no,NA,500.5,482.19,5.3893,yes,yes,no,2,1,1,101-250,0.11,-0.0522863673392985
511,2000,ISR,1093,1736,NA,NA,male,NA,yes,NA,533.83,574.36,5.3893,yes,yes,yes,3+,1,0,51-100,0.59,-0.0712209120178415
512,2000,ISR,1094,1745,NA,NA,female,NA,NA,NA,483.84,420.1,49.0853,NA,NA,NA,NA,NA,NA,NA,NA,NA
513,2000,ISR,1095,1757,NA,NA,male,NA,yes,NA,278.08,237.69,40.1056,yes,yes,no,2,1,2,51-100,0.34,-0.0359274477709459
514,2000,ISR,1095,1769,NA,NA,male,NA,yes,NA,255.7,180.15,40.1056,no,yes,yes,3+,0,1,11-50,-0.23,0.42187362449316
515,2000,ISR,1095,1782,NA,NA,male,NA,yes,NA,386.24,354.06,40.1056,yes,yes,yes,0,0,0,more than 500,-1.84,-0.167372413942452
516,2000,ISR,1099,1794,NA,NA,female,NA,yes,532.68,520.53,594.57,39.0455,yes,yes,yes,2,1,2,101-250,0.59,0.416941269441148
517,2000,ISR,1099,1804,NA,NA,male,NA,yes,681.54,614.2,714.61,39.0455,yes,yes,yes,2,1,1,251-500,-0.36,0.223470455350952
518,2000,ISR,1100,1817,NA,NA,male,NA,yes,NA,437.14,402.77,23.6337,yes,yes,no,2,1,1,51-100,0.11,0.392053648496017
519,2000,ISR,1100,1827,NA,NA,male,NA,NA,NA,281.15,246.91,23.6337,NA,NA,NA,NA,NA,NA,NA,NA,NA
520,2000,ISR,1102,1839,NA,NA,female,NA,yes,248.03,436.96,439.48,2.3843,yes,yes,no,3+,1,2,51-100,0.85,0.0902737738179828
521,2000,ISR,1102,1855,NA,NA,male,NA,yes,NA,571.39,680.65,2.3843,yes,yes,yes,2,2,2,101-250,1.46,1.20234975541177
522,2000,ISR,1102,1866,NA,NA,female,NA,yes,NA,468.39,439.95,2.3843,yes,yes,yes,3+,1,1,11-50,0.59,0.403015384451215
523,2000,ISR,1103,1879,NA,NA,female,NA,yes,NA,447.78,410.93,24.2671,yes,yes,yes,3+,1,1,51-100,0.59,1.46580441515281
524,2000,ISR,1103,1892,NA,NA,male,NA,no,468.57,469.63,435.8,24.2671,yes,yes,no,2,1,0,51-100,-0.36,-0.673519803767734
525,2000,ISR,1105,1904,NA,NA,male,NA,no,544.16,499.67,540.51,10.8432,yes,yes,yes,3+,2,1,51-100,0.85,0.276749127964139
526,2000,ISR,1106,1923,NA,NA,female,NA,yes,533.48,561.48,553.14,32.5896,yes,yes,no,3+,1,1,101-250,0.59,0.980872889578964
527,2000,ISR,1106,1936,NA,NA,female,NA,no,NA,318.71,285.54,32.5896,yes,no,no,3+,1,1,none,-0.13,-0.237131908688414
528,2000,ISR,1107,1945,NA,NA,female,NA,yes,339.62,456.95,381.75,22.2395,yes,yes,yes,2,1,2,251-500,0.85,0.66023574935451
529,2000,ISR,1107,1959,NA,NA,female,NA,yes,231.24,274.26,278.01,22.2395,yes,yes,NA,2,1,1,1-10,0.52,0.00114194380386308
530,2000,ISR,1107,1969,NA,NA,female,NA,no,525.05,420.55,483.61,22.2395,yes,yes,no,1,1,0,101-250,-1.13,-0.032957357176683
531,2000,ISR,1107,1980,NA,NA,male,NA,no,NA,542.58,584.09,22.2395,yes,yes,no,2,1,0,51-100,-1.13,-1.07284920452928
532,2000,ISR,1109,1993,NA,NA,female,NA,yes,556.34,510.53,495.34,5.349,yes,yes,yes,3+,3+,3+,11-50,1.46,0.461076869566355
533,2000,ISR,1109,2007,NA,NA,male,NA,yes,581.53,508.71,573.82,5.349,yes,yes,yes,3+,1,1,251-500,0.85,0.705464610613731
534,2000,ISR,1111,2014,NA,NA,female,NA,yes,NA,532.58,551.61,22.1435,yes,yes,yes,3+,2,1,more than 500,1.46,0.934273512383122
535,2000,ISR,1111,2029,NA,NA,female,NA,yes,518.98,526.03,518.86,22.1435,yes,yes,yes,3+,2,2,more than 500,1.14,1.33386355698203
536,2000,ISR,1111,2045,NA,NA,female,NA,yes,NA,577.46,633.89,22.1435,yes,no,yes,1,2,1,more than 500,0.34,1.19398758003171
537,2000,ISR,1113,2056,NA,NA,female,NA,yes,NA,596.2,494.78,20.7032,yes,yes,yes,3+,2,2,51-100,1.14,0.874315544352589
538,2000,ISR,1113,2069,NA,NA,male,NA,NA,NA,441.42,376.65,20.7032,NA,NA,NA,3+,2,1,more than 500,0.93,1.72037751408504
539,2000,ISR,1113,2077,NA,NA,female,NA,yes,661.67,669.59,671.24,20.7032,yes,yes,yes,3+,2,2,251-500,1.46,0.740153758274291
540,2000,ISR,1116,2088,NA,NA,male,NA,yes,NA,470.5,462.35,9.09,yes,yes,no,3+,2,1,251-500,0.85,0.927594216965776
541,2000,ISR,1117,2101,NA,NA,male,NA,yes,667.04,667.83,692.06,17.9886,yes,yes,no,3+,1,0,101-250,-0.36,-0.574071377316448
542,2000,ISR,1117,2118,NA,NA,female,NA,yes,NA,457.78,362.22,17.9886,yes,yes,yes,3+,1,1,11-50,0.85,0.855884101663309
543,2000,ISR,1117,2127,NA,NA,female,NA,no,242.69,295.16,364.61,17.9886,yes,yes,yes,3+,0,1,11-50,0.34,-0.649470513827466
544,2000,ISR,1117,2142,NA,NA,female,NA,yes,NA,340.79,257.54,17.9886,yes,yes,yes,2,1,0,1-10,0.11,0.0723816128168916
545,2000,ISR,1118,2152,NA,NA,male,NA,yes,NA,208.73,231.42,18.0204,yes,yes,yes,3+,1,1,51-100,0.59,-0.80878808153353
546,2000,ISR,1118,2164,NA,NA,male,NA,yes,NA,456.87,438.89,18.0204,yes,yes,yes,3+,2,2,251-500,1.46,1.25562842802496
